Zusammenfassung
Ort;Ohne Baufreigabe;Noch zu bauen;Noch zu montieren;In Betrieb zu nehmen
Sundern;384;0;8;39

Datensätze (Ortsfilter)
CS-ID;Projektkenner;PLZ;Ort;Ortsteil;Straße;Hausnummer;Zusatz;Baufreigabe;HA-Status;Betriebsstatus;HA gebaut am (CL);ONT gebaut am / Montage (AC);Verfügbar ab (AT);Wohneinheiten;Home-IDs;ONT-Seriennummern;Tiefbau;Montagefirma;NVT-Nr;NVT-Nr (gebaut);Rohrfarbe;Strangfarbe;NE4;wohneinheiten_anzahl_montage;ont_typ_we_1;rasternummer_ha_kasette;apl_kabeltyp;kabellaenge_ha_nvt;splitternummer_mux_we_1;barcode_ont_we_1;home_id_ont_we_1;splitternummer_mux_we_2;barcode_ont_we_2;home_id_ont_we_2;splitternummer_mux_we_3;barcode_ont_we_3;home_id_ont_we_3;splitternummer_mux_we_4;barcode_ont_we_4;home_id_ont_we_4;splitternummer_mux_we_5;barcode_ont_we_5;home_id_ont_we_5;splitternummer_mux_we_6;barcode_ont_we_6;home_id_ont_we_6;splitternummer_mux_we_7;barcode_ont_we_7;home_id_ont_we_7;splitternummer_mux_we_8;barcode_ont_we_8;home_id_ont_we_8;splitternummer_mux_we_9;barcode_ont_we_9;home_id_ont_we_9;splitternummer_mux_we_10;barcode_ont_we_10;home_id_ont_we_10;splitternummer_mux_we_11;barcode_ont_we_11;home_id_ont_we_11;splitternummer_mux_we_12;barcode_ont_we_12;home_id_ont_we_12;ONT Datum;APL Datum;ha_gebaut;bemerkungsfeld_des_ont;Offene Stufe
HA213936;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zum Sorpedamm;1;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213970;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Brunnenstraße;12;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213407;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;29;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213901;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schmidtmecke;26;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214005;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Heuweg;11;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213790;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Lindenstraße;27;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213800;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Meisenweg;13;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214059;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;1;a;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA337269;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Sorpestraße;48;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213928;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zanderweg;5;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA302256;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;77;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA302268;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;103;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA302269;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;101;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213979;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Brunnenstraße;24;a;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213735;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;17;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213766;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;44;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213887;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schmidtmecke;11;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213788;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Lindenstraße;23;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213707;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;24;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213399;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;15;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213430;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Auf der Platte;15;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213516;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Drosselweg;13;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214024;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;34;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213937;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zum Sorpedamm;3;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214039;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;73;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213404;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;23;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214053;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Lindenstraße;2;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213678;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;8;a;NEIN;Keine Baufreigabe;homesPassed;;;30.06.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA864510;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Sorpestraße;86;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213398;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;13;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213510;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Drosselweg;7;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213993;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Fasanenweg;4;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214018;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Karpfenweg;8;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213846;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;65;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213672;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Hoolweg;38;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214017;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;39;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213858;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;87;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213793;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Lindenstraße;32;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213854;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;81;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214077;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Wünnenbergstraße;10;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214036;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;48;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA1372926;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;73;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA1529043;01-07-05-0067-0000-Langscheid;59846;Sundern;;Brunnenstraße;44;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213698;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;20;a;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA302266;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;105;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA302267;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;99;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA302261;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;93;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA302272;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;71;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA261360;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zum Sorpedamm;6;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213394;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Kurplatz;23;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213595;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Hakenbrinkweg;6;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213966;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Brunnenstraße;10;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213726;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;5;a;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213717;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In der Schlaa;4;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214067;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schmidtmecke;7;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213891;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schmidtmecke;15;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213408;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;31;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213396;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;9;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214052;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Lindenstraße;10;a;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213930;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zanderweg;7;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214049;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;80;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213575;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Forellenweg;2;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213702;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;21;b;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213998;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Fasanenweg;61;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA302265;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;97;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213530;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Echterfeldweg;7;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213920;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Steinweg;5;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213552;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Fasanenweg;26;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213875;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Ringstraße;121;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213504;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Drosselweg;2;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213785;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Lindenstraße;12;a;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214045;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;88;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213894;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schmidtmecke;18;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213402;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Sorpesee;19;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214011;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;In den Höfen;11;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213384;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Am Hesslieth;1;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA214035;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;66;a;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213890;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Schmidtmecke;14;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213777;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Langscheider Straße;83;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA864508;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Sorpestraße;83;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA1053619;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Zum Ausgleichsweiher;12;;NEIN;Keine Baufreigabe;homesPassed;;;30.07.2025;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
HA213440;01-07-05-0067-0000-Langscheid;59846;Sundern;Langscheid;Auf der Platte;25;;NEIN;Keine Baufreigabe;homesPassed;;;31.10.2024;;;;Albatrosbau;Albatrosbau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ohne Baufreigabe
